x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan
0	3	5.608e-01	2.313e-01	2.313e-01	5.589e-02	1.622e-02
0	4	4.369e-01	2.308e-01	1.822e-02	1.822e-02	3.489e-03
0	5	nan	2.564e-01	2.564e-01	2.303e-01	1.849e-01
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan
1	3	5.615e-01	2.695e-01	2.305e-01	7.203e-03	7.203e-03
1	4	4.326e-01	2.581e-01	6.208e-02	1.183e-02	1.066e-02
1	5	nan	5.604e-01	2.430e-01	2.372e-01	1.926e-01
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan
2	3	6.602e-01	2.423e-01	2.301e-01	2.301e-01	5.740e-02
2	4	nan	2.622e-01	2.303e-01	2.303e-01	1.675e-02
2	5	nan	5.606e-01	2.379e-01	2.306e-01	2.300e-01
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	5.610e-01	2.335e-01	2.312e-01	2.311e-01
3	4	nan	2.596e-01	2.434e-01	2.320e-01	2.310e-01
3	5	nan	nan	nan	2.353e-01	2.303e-01
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
