x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan
0	3	5.002e-01	2.814e-02	2.250e-02	2.250e-02	1.193e-02
0	4	5.619e-01	3.853e-02	1.368e-02	1.368e-02	1.368e-02
0	5	nan	2.360e-01	2.300e-01	2.300e-01	3.643e-02
0	6	nan	nan	nan	1.040e-01	3.536e-02
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan
1	3	5.635e-01	2.337e-01	1.842e-02	2.582e-03	2.582e-03
1	4	4.212e-01	2.339e-01	5.292e-02	4.876e-03	4.876e-03
1	5	nan	2.491e-01	2.305e-01	2.303e-01	3.857e-02
1	6	nan	nan	nan	1.001e-01	2.416e-02
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan
2	3	9.073e-01	2.914e-01	2.357e-01	2.337e-01	2.317e-01
2	4	6.567e-01	2.306e-01	2.302e-01	2.849e-02	7.351e-03
2	5	nan	2.522e-01	1.370e-01	3.111e-02	3.111e-02
2	6	nan	nan	nan	2.989e-01	9.382e-02
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	3.185e-01	2.335e-01	2.335e-01	2.310e-01
3	4	nan	2.447e-01	2.304e-01	1.709e-02	1.416e-02
3	5	nan	5.644e-01	2.465e-01	4.192e-02	3.371e-02
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
