x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan
0	3	2.631e-01	2.310e-01	1.161e-01	2.503e-02	2.019e-02
0	4	5.613e-01	2.336e-01	9.633e-02	7.091e-03	5.702e-03
0	5	nan	3.494e-01	2.394e-01	2.343e-01	4.732e-02
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan
1	3	6.474e-01	2.304e-01	2.304e-01	3.806e-02	2.099e-02
1	4	5.604e-01	1.012e-01	7.582e-02	5.967e-02	7.454e-04
1	5	nan	3.307e-01	8.478e-02	3.450e-02	3.450e-02
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan
2	3	nan	2.605e-01	2.356e-01	2.337e-01	4.677e-02
2	4	6.436e-01	2.672e-01	1.286e-01	7.311e-02	1.255e-02
2	5	nan	5.632e-01	1.287e-02	1.287e-02	6.694e-03
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	nan	nan	2.317e-01	2.300e-01
3	4	nan	2.812e-01	2.301e-01	2.300e-01	1.323e-02
3	5	nan	nan	2.300e-01	6.529e-02	1.744e-03
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
