x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	nan
0	1	nan	nan	nan	nan	nan
0	2	nan	nan	nan	nan	nan
0	3	5.623e-01	2.441e-01	2.300e-01	2.300e-01	2.300e-01
0	4	5.606e-01	2.321e-01	2.303e-01	2.302e-01	2.301e-01
0	5	nan	2.305e-01	2.302e-01	2.302e-01	2.301e-01
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	nan	nan	nan	nan	nan
1	2	nan	nan	nan	nan	nan
1	3	5.944e-01	2.489e-01	2.302e-01	2.302e-01	5.382e-02
1	4	5.167e-01	2.303e-01	3.143e-02	3.077e-02	2.991e-03
1	5	nan	2.309e-01	2.301e-01	2.301e-01	2.300e-01
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	nan	nan	nan	nan
2	2	nan	nan	nan	nan	nan
2	3	nan	3.871e-01	2.578e-01	2.306e-01	3.360e-02
2	4	6.514e-01	2.325e-01	7.589e-03	5.778e-03	5.778e-03
2	5	nan	2.305e-01	2.305e-01	2.305e-01	2.305e-01
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	nan
3	3	nan	5.645e-01	2.881e-01	2.388e-01	2.388e-01
3	4	nan	2.910e-03	2.910e-03	2.910e-03	2.082e-03
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
