x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	nan
0	1	6.505e-01	2.308e-01	9.780e-02	5.454e-02	5.454e-02
0	2	3.625e-01	4.466e-02	2.006e-02	2.006e-02	2.006e-02
0	3	3.311e-01	2.084e-01	3.924e-02	2.885e-02	1.910e-02
0	4	nan	4.270e-01	2.566e-01	3.096e-02	1.617e-02
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	6.724e-01	2.562e-01	1.124e-01	1.124e-01	1.124e-01
1	2	2.020e-01	2.020e-01	1.251e-01	5.746e-02	5.746e-02
1	3	6.517e-01	2.278e-01	1.101e-01	5.668e-02	5.307e-03
1	4	nan	2.201e-01	4.254e-02	1.520e-02	1.520e-02
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	2.599e-01	2.380e-01	2.273e-01	4.478e-02
2	2	nan	2.417e-01	1.975e-01	5.495e-02	5.123e-02
2	3	nan	1.364e-01	1.237e-01	3.244e-02	3.244e-02
2	4	nan	4.503e-02	4.503e-02	4.503e-02	4.503e-02
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	nan	nan	nan	nan
3	2	nan	nan	nan	nan	4.261e-02
3	3	nan	nan	nan	nan	5.386e-02
3	4	nan	nan	nan	nan	1.120e-01
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
