x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	1.004e-01	1.004e-01
0	1	5.531e-01	2.739e-02	2.739e-02	1.949e-02	1.425e-02
0	2	4.431e-01	4.680e-02	1.960e-02	1.431e-02	1.431e-02
0	3	2.467e-01	1.140e-01	3.314e-02	3.047e-02	2.924e-03
0	4	nan	2.088e-01	6.134e-02	6.134e-02	6.134e-02
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	2.163e-01	1.863e-01
1	1	6.532e-01	1.273e-01	1.273e-01	2.968e-02	1.464e-02
1	2	2.536e-01	7.033e-02	5.189e-03	5.189e-03	5.189e-03
1	3	4.936e-01	1.253e-01	1.253e-01	7.381e-02	3.470e-02
1	4	nan	1.016e-01	9.877e-02	7.221e-02	2.070e-03
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	1.517e-01	1.517e-01
2	1	nan	6.509e-01	1.072e-01	9.230e-02	9.230e-02
2	2	6.594e-01	1.038e-01	4.225e-02	6.211e-03	1.706e-03
2	3	nan	2.314e-01	7.451e-02	7.451e-02	1.118e-02
2	4	nan	2.455e-01	2.355e-02	2.355e-02	2.355e-02
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	3.230e-01	3.060e-01
3	1	nan	nan	nan	2.281e-01	1.688e-01
3	2	nan	nan	nan	nan	1.257e-01
3	3	nan	nan	nan	nan	1.544e-02
3	4	nan	nan	nan	nan	3.601e-02
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
