x	y	progress.rate.q.0.05.0.00.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.10.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.25.quality.behavior.quality.final.dist	progress.rate.q.0.05.0.50.quality.behavior.quality.final.dist	progress.rate.q.0.05.1.00.quality.behavior.quality.final.dist
0	0	nan	nan	nan	nan	nan
0	1	5.666e-01	9.066e-02	9.066e-02	8.997e-02	8.371e-03
0	2	2.565e-01	6.486e-02	1.536e-02	1.536e-02	1.269e-02
0	3	5.311e-01	1.024e-01	1.024e-01	7.228e-02	1.755e-02
0	4	nan	2.408e-01	6.876e-02	3.640e-02	3.475e-02
0	5	nan	nan	nan	nan	nan
0	6	nan	nan	nan	nan	nan
0	7	nan	nan	nan	nan	nan
1	0	nan	nan	nan	nan	nan
1	1	6.617e-01	1.058e-01	1.058e-01	1.779e-02	8.774e-03
1	2	5.552e-01	1.023e-01	1.023e-01	3.878e-03	3.878e-03
1	3	5.910e-01	1.129e-01	6.764e-02	5.538e-02	3.114e-02
1	4	nan	6.703e-02	6.703e-02	6.703e-02	6.703e-02
1	5	nan	nan	nan	nan	nan
1	6	nan	nan	nan	nan	nan
1	7	nan	nan	nan	nan	nan
2	0	nan	nan	nan	nan	nan
2	1	nan	6.216e-01	1.051e-01	1.051e-01	2.427e-02
2	2	6.538e-01	7.557e-02	7.557e-02	7.557e-02	1.176e-02
2	3	nan	2.742e-01	1.975e-02	6.382e-03	6.382e-03
2	4	nan	5.369e-01	2.508e-01	1.813e-01	6.030e-02
2	5	nan	nan	nan	nan	nan
2	6	nan	nan	nan	nan	nan
2	7	nan	nan	nan	nan	nan
3	0	nan	nan	nan	nan	nan
3	1	nan	5.965e-01	2.184e-01	1.318e-01	9.439e-03
3	2	nan	2.331e-01	4.147e-02	4.147e-02	3.510e-02
3	3	nan	2.173e-01	2.031e-02	9.028e-03	5.134e-03
3	4	nan	nan	2.678e-02	2.678e-02	2.678e-02
3	5	nan	nan	nan	nan	nan
3	6	nan	nan	nan	nan	nan
3	7	nan	nan	nan	nan	nan
